delete_code	word	freq	why
laoshukuai	老鼠会	11152	会:hui->kuai del-wrong
dairongshu	大榕树	11151	大:da->dai del-wrong
hudaihuxiao	忽大忽小	11151	大:da->dai del-wrong
zhuojue	桌角	11151	角:jiao->jue del-wrong
duseerduofu	杜塞尔多夫	11144	塞:sai->se del-wrong
zixian	自见	11137	见:jian->xian del-wrong
aiziyue	矮子乐	11120	乐:le->yue del-wrong
moqiao	没敲	11120	没:mei->mo del-wrong
sanshidai	三十大	11120	大:da->dai del-wrong
shangjingshuai	上镜率	11120	率:lv->shuai del-wrong
daili	大粒	11113	大:da->dai del-wrong
daitan	大潭	11102	大:da->dai del-wrong
xinchangbaixing	寻常百姓	11102	寻:xun->xin del-wrong
yimosiqian	一万四千	11096	万:wan->mo del-wrong
yimogongli	一万公里	11094	万:wan->mo del-wrong
shizhuanbai	十传百	11093	传:chuan->zhuan del-wrong
jinjue	金角	11050	角:jiao->jue del-wrong
bila	碧落	11048	落:luo->la del-wrong
daizhongchengshi	大中城市	11045	大:da->dai del-wrong
mami	抹蜜	11045	抹:mo->ma del-wrong
moshou	没守	11045	没:mei->mo del-wrong
yidailidui	意大利队	11013	大:da->dai del-wrong
sanqianduomo	三千多万	11008	万:wan->mo del-wrong
ziwopoxi	自我剖析	11008	剖:pou->po del-wrong
guzhangshuai	故障率	11004	率:lv->shuai del-wrong
shenghese	圣何塞	10993	塞:sai->se del-wrong
cuokuai	错会	10991	会:hui->kuai del-wrong
xinchu	寻出	10972	寻:xun->xin del-wrong
daize	大泽	10969	大:da->dai del-wrong
zhuanqu	传去	10968	传:chuan->zhuan del-wrong
dailetou	大乐透	10968	大:da->dai del-wrong
daiyuetou	大乐透	10968	大:da->dai del-wrong
dayuetou	大乐透	10968	乐:le->yue del-wrong
daiqingguo	大清国	10968	大:da->dai del-wrong
juedehenmo	觉得很没	10968	没:mei->mo del-wrong
laoxiangkuai	老乡会	10968	会:hui->kuai del-wrong
seluo	塞洛	10960	塞:sai->se del-wrong
zhaopinkuai	招聘会	10950	会:hui->kuai del-wrong
xiongdikuai	兄弟会	10947	会:hui->kuai del-wrong
bogedai	波哥大	10945	大:da->dai del-wrong
hegeshuai	合格率	10938	率:lv->shuai del-wrong
masazhuse	马萨诸塞	10933	塞:sai->se del-wrong
ruxueshuai	入学率	10925	率:lv->shuai del-wrong
shineng	似能	10918	似:shi->si REVERSED del-prim
xiaozukuai	小组会	10918	会:hui->kuai del-wrong
zhongzhuan	重传	10904	传:chuan->zhuan del-wrong
sexier	塞西尔	10904	塞:sai->se del-wrong
daifangsong	大放送	10899	大:da->dai del-wrong
jinkuai	浸会	10897	会:hui->kuai del-wrong
yalishandaigang	亚历山大港	10895	大:da->dai del-wrong
moke	万颗	10891	万:wan->mo del-wrong
daisixi	大四喜	10888	大:da->dai del-wrong
juewa	角蛙	10888	角:jiao->jue del-wrong
kuohunnianling	适婚年龄	10888	适:shi->kuo del-wrong
yihuoweigui	以和为贵	10886	和:he->huo del-wrong
bose	波塞	10885	塞:sai->se del-wrong
seleisi	塞勒斯	10884	塞:sai->se del-wrong
renxu	人畜	10872	畜:chu->xu del-wrong
daihuaishu	大槐树	10861	大:da->dai del-wrong
qibamo	七八万	10848	万:wan->mo del-wrong
daimu	大幕	10844	大:da->dai del-wrong
daizhai	大寨	10810	大:da->dai del-wrong
zhuanfeiwen	传绯闻	10806	传:chuan->zhuan del-wrong
haoyuedi	好乐迪	10806	乐:le->yue del-wrong
seweili	塞维利	10803	塞:sai->se del-wrong
zhuanbudao	传不到	10802	传:chuan->zhuan del-wrong
mashuai	码率	10787	率:lv->shuai del-wrong
tianman	填埋	10780	埋:mai->man del-wrong
dila	蒂落	10775	落:luo->la del-wrong
pidoukuai	批斗会	10767	会:hui->kuai del-wrong
xianxing	见性	10752	见:jian->xian del-wrong
cuowushuai	错误率	10750	率:lv->shuai del-wrong
liangmosiqian	两万四千	10748	万:wan->mo del-wrong
kandaiha	坎大哈	10738	大:da->dai del-wrong
kuoyou	适有	10731	适:shi->kuo del-wrong
beiwei	臂围	10729	臂:bi->bei del-wrong
shibamo	十八万	10729	万:wan->mo del-wrong
nuannuanhuohuo	暖暖和和	10728	和:he->huo del-wrong
daixinggong	大行宫	10721	大:da->dai del-wrong
duonianweixian	多年未见	10721	见:jian->xian del-wrong
kuocai	适才	10721	适:shi->kuo del-wrong
mobi	没笔	10721	没:mei->mo del-wrong
mofu	没附	10721	没:mei->mo del-wrong
moreqing	没热情	10721	没:mei->mo del-wrong
mozheng	没征	10721	没:mei->mo del-wrong
shuomingkuai	说明会	10721	会:hui->kuai del-wrong
taxuexinmei	踏雪寻梅	10721	寻:xun->xin del-wrong
yimotiao	一万条	10721	万:wan->mo del-wrong
yuanhuoni	愿和你	10721	和:he->huo del-wrong
maxiang	抹香	10712	抹:mo->ma del-wrong
kuoyongfanwei	适用范围	10710	适:shi->kuo del-wrong
sipanse	斯潘塞	10709	塞:sai->se del-wrong
xila	西落	10698	落:luo->la del-wrong
zhuanguo	传国	10679	传:chuan->zhuan del-wrong
kuohang	适航	10674	适:shi->kuo del-wrong
danbei	单臂	10669	臂:bi->bei del-wrong
zhiyushuai	治愈率	10665	率:lv->shuai del-wrong
feishuai	费率	10663	率:lv->shuai del-wrong
daigui	大柜	10660	大:da->dai del-wrong
bangbaokuo	帮宝适	10659	适:shi->kuo del-wrong
daikongyi	大空翼	10656	大:da->dai del-wrong
daibenxiang	大笨象	10653	大:da->dai del-wrong
shuikuaixiangdao	谁会想到	10650	会:hui->kuai del-wrong
zhihaiyao	止咳药	10650	咳:ke->hai del-wrong
xinxinzishi	寻衅滋事	10642	寻:xun->xin del-wrong
zhuanguoqu	传过去	10636	传:chuan->zhuan del-wrong
daigu	大沽	10636	大:da->dai del-wrong
daijianjia	大减价	10634	大:da->dai del-wrong
duolajie	堕落街	10634	落:luo->la del-wrong
yimozhi	一万只	10634	万:wan->mo del-wrong
zhisishuai	致死率	10628	率:lv->shuai del-wrong
shichangzhanyoushuai	市场占有率	10627	率:lv->shuai del-wrong
zhuanzhu	传主	10604	传:chuan->zhuan del-wrong
qimoduo	七万多	10602	万:wan->mo del-wrong
shangmoge	上万个	10602	万:wan->mo del-wrong
yigui	乙炔	10600	炔:gui->que REVERSED del-prim
daichufengtou	大出风头	10595	大:da->dai del-wrong
yingyujue	英语角	10593	角:jiao->jue del-wrong
saimotisi	塞万提斯	10589	万:wan->mo del-wrong
semotisi	塞万提斯	10589	塞:sai->se del-wrong
sewantisi	塞万提斯	10589	塞:sai->se del-wrong
jiaojiaoluola	角角落落	10585	落:luo->la del-wrong
juejiaoluola	角角落落	10585	角:jiao->jue del-wrong
juejiaoluoluo	角角落落	10585	角:jiao->jue del-wrong
yuewuyou	乐无忧	10583	乐:le->yue del-wrong
shuaiyi	率亦	10582	率:lv->shuai del-wrong
mochuan	没船	10560	没:mei->mo del-wrong
zhesheshuai	折射率	10557	率:lv->shuai del-wrong
pomian	剖面	10554	剖:pou->po del-wrong
baiyuemen	百乐门	10550	乐:le->yue del-wrong
shijiumo	十九万	10550	万:wan->mo del-wrong
juechong	角虫	10543	角:jiao->jue del-wrong
mozhuyi	没主意	10543	没:mei->mo del-wrong
qianmingkuai	签名会	10543	会:hui->kuai del-wrong
qianqiumozai	千秋万载	10543	万:wan->mo del-wrong
shiwanbamo	十万八万	10543	万:wan->mo del-wrong
zuopianqi	坐便器	10543	便:bian->pian del-wrong
daichushi	大厨师	10539	大:da->dai del-wrong
daodaimei	倒大霉	10539	大:da->dai del-wrong
lianman	脸埋	10539	埋:mai->man del-wrong
zhuanbiao	传标	10532	传:chuan->zhuan del-wrong
maliang	抹亮	10520	抹:mo->ma del-wrong
luqushuai	录取率	10507	率:lv->shuai del-wrong
duomoge	多万个	10503	万:wan->mo del-wrong
maxiangjing	抹香鲸	10483	抹:mo->ma del-wrong
baoshuai	爆率	10466	率:lv->shuai del-wrong
sichuxinzhao	四处寻找	10466	寻:xun->xin del-wrong
daifeizhouzhang	大费周章	10448	大:da->dai del-wrong
daishuo	大硕	10448	大:da->dai del-wrong
quanse	全塞	10448	塞:sai->se del-wrong
shoushidai	首师大	10448	大:da->dai del-wrong
suizhuansuidao	随传随到	10448	传:chuan->zhuan del-wrong
wangshangxian	网上见	10448	见:jian->xian del-wrong
wumokuai	五万块	10448	万:wan->mo del-wrong
yigemoli	一个万里	10448	万:wan->mo del-wrong
kengman	坑埋	10443	埋:mai->man del-wrong
hegongdai	合工大	10438	大:da->dai del-wrong
daipu	大浦	10434	大:da->dai del-wrong
daijiaosi	大觉寺	10431	大:da->dai del-wrong
daijuesi	大觉寺	10431	大:da->dai del-wrong
modunji	万吨级	10427	万:wan->mo del-wrong
ruzhushuai	入住率	10419	率:lv->shuai del-wrong
pobai	剖白	10418	剖:pou->po del-wrong
yingxinkuai	迎新会	10417	会:hui->kuai del-wrong
duobankuai	多半会	10412	会:hui->kuai del-wrong
daitaibei	大台北	10409	大:da->dai del-wrong
daizhongxing	大中型	10399	大:da->dai del-wrong
jianchahuo	检查和	10393	和:he->huo del-wrong
seerma	塞尔玛	10385	塞:sai->se del-wrong
daimuzhi	大姆指	10382	大:da->dai del-wrong
semidi	塞米蒂	10369	塞:sai->se del-wrong
jikuai	几会	10350	会:hui->kuai del-wrong
manyie	满意哦	10350	哦:o->e del-wrong
moxingan	没心肝	10350	没:mei->mo del-wrong
xinwu	寻物	10350	寻:xun->xin del-wrong
zhangdai	涨大	10347	大:da->dai del-wrong
sewa	塞瓦	10337	塞:sai->se del-wrong
moshen	万身	10333	万:wan->mo del-wrong
sanshiduomo	三十多万	10331	万:wan->mo del-wrong
jipian	急便	10324	便:bian->pian del-wrong
zhuangshi	状似	10323	似:shi->si REVERSED del-prim
zhuandui	传对	10316	传:chuan->zhuan del-wrong
ouxian	偶见	10316	见:jian->xian del-wrong
jueguo	角果	10315	角:jiao->jue del-wrong
lajin	落进	10314	落:luo->la del-wrong
ermoduo	二万多	10292	万:wan->mo del-wrong
choubeikuai	筹备会	10281	会:hui->kuai del-wrong
dieshengdieqi	嗲声嗲气	10279	嗲:die->dia REVERSED del-prim
daijisi	大祭司	10271	大:da->dai del-wrong
daiqian	大钳	10267	大:da->dai del-wrong
beiwen	臂纹	10249	臂:bi->bei del-wrong
daibiaodi	大表弟	10249	大:da->dai del-wrong
haoxinmohao	好心没好	10249	没:mei->mo del-wrong
yuefantian	乐翻天	10249	乐:le->yue del-wrong
lixian	立见	10249	见:jian->xian del-wrong
matou	抹头	10249	抹:mo->ma del-wrong
moquan	没劝	10249	没:mei->mo del-wrong
yelvdai	耶律大	10242	大:da->dai del-wrong
yelvdaishi	耶律大石	10242	大:da->dai del-wrong
chaoguangjue	超广角	10237	角:jiao->jue del-wrong
tiaowukuai	跳舞会	10237	会:hui->kuai del-wrong
shouyishuai	收益率	10233	率:lv->shuai del-wrong
moyingbang	万英镑	10230	万:wan->mo del-wrong
shuaipian	率偏	10221	率:lv->shuai del-wrong
baoman	包埋	10215	埋:mai->man del-wrong
erjue	二角	10203	角:jiao->jue del-wrong
langsongkuai	朗诵会	10193	会:hui->kuai del-wrong
moduan	万段	10191	万:wan->mo del-wrong
machu	抹除	10190	抹:mo->ma del-wrong
liangqianduomo	两千多万	10175	万:wan->mo del-wrong
daidazhekou	大打折扣	10167	大:da->dai del-wrong
liuqimo	六七万	10167	万:wan->mo del-wrong
huse	胡塞	10154	塞:sai->se del-wrong
chaohuxinchang	超乎寻常	10153	寻:xun->xin del-wrong
xiseluo	西塞罗	10151	塞:sai->se del-wrong
baose	包塞	10142	塞:sai->se del-wrong
mohao	万毫	10142	万:wan->mo del-wrong
wujueqian	五角钱	10142	角:jiao->jue del-wrong
ganlonghuangdi	乾隆皇帝	10136	乾:qian->gan del-wrong
yimoliangqian	一万两千	10135	万:wan->mo del-wrong
kuaimi	会密	10132	会:hui->kuai del-wrong
moduoge	万多个	10132	万:wan->mo del-wrong
shuaijun	率均	10130	率:lv->shuai del-wrong
tonghuopengzhangshuai	通货膨胀率	10128	率:lv->shuai del-wrong
yimoerqian	一万二千	10123	万:wan->mo del-wrong
beidaifuzhong	北大附中	10120	大:da->dai del-wrong
kuoyongfang	适用房	10117	适:shi->kuo del-wrong
jieyuan	桔园	10115	桔:ju->jie del-wrong
mopian	万片	10115	万:wan->mo del-wrong
daiweishan	大围山	10111	大:da->dai del-wrong
gaoshoushishuai	高收视率	10109	率:lv->shuai del-wrong
youkuaizai	又会在	10109	会:hui->kuai del-wrong
bosedong	波塞冬	10099	塞:sai->se del-wrong
sanyue	三乐	10099	乐:le->yue del-wrong
daiyan	大岩	10091	大:da->dai del-wrong
daiyuli	大于利	10091	大:da->dai del-wrong
daigang	大岗	10082	大:da->dai del-wrong
daibaikequan	大百科全	10054	大:da->dai del-wrong
jiehuangse	桔黄色	10053	桔:ju->jie del-wrong
majue	马角	10048	角:jiao->jue del-wrong
quanjue	全角	10048	角:jiao->jue del-wrong
daiguocai	大锅菜	10032	大:da->dai del-wrong
daizhuanpan	大转盘	10032	大:da->dai del-wrong
ximenting	西门町	10032	町:ting->ding REVERSED del-prim
mozuo	万座	10025	万:wan->mo del-wrong
shejue	射角	10007	角:jiao->jue del-wrong
aisekesi	埃塞克斯	9994	塞:sai->se del-wrong
banbei	半臂	9992	臂:bi->bei del-wrong
moshou	万手	9992	万:wan->mo del-wrong
biaokuai	标会	9991	会:hui->kuai del-wrong
xinchou	寻仇	9989	寻:xun->xin del-wrong
moshousi	万寿寺	9988	万:wan->mo del-wrong
senei	塞内	9971	塞:sai->se del-wrong
banjue	半角	9969	角:jiao->jue del-wrong
beichang	臂长	9962	臂:bi->bei del-wrong
beizhang	臂长	9962	臂:bi->bei del-wrong
mopi	万匹	9956	万:wan->mo del-wrong
rushejue	入射角	9956	角:jiao->jue del-wrong
daizhongxiaoxue	大中小学	9938	大:da->dai del-wrong
yidaili	义大利	9927	大:da->dai del-wrong
kuaize	会泽	9923	会:hui->kuai del-wrong
sanbaiduomo	三百多万	9923	万:wan->mo del-wrong
daiguanjia	大管家	9918	大:da->dai del-wrong
daibianshen	大变身	9916	大:da->dai del-wrong
dinghuokuai	订货会	9916	会:hui->kuai del-wrong
jianjianjue	尖尖角	9916	角:jiao->jue del-wrong
malan	抹蓝	9916	抹:mo->ma del-wrong
qiandingningmozhufu	千叮咛万嘱咐	9916	万:wan->mo del-wrong
neijue	内角	9905	角:jiao->jue del-wrong
difenbianshuai	低分辨率	9898	率:lv->shuai del-wrong
daizai	大灾	9894	大:da->dai del-wrong
motao	万套	9893	万:wan->mo del-wrong
shisandai	十三大	9893	大:da->dai del-wrong
moshuode	没说的	9888	没:mei->mo del-wrong
moshuodi	没说的	9888	没:mei->mo del-wrong
daizhuzi	大柱子	9864	大:da->dai del-wrong
lali	落黎	9864	落:luo->la del-wrong
shiman	食埋	9864	埋:mai->man del-wrong
shouqidaola	手起刀落	9861	落:luo->la del-wrong
siwumo	四五万	9861	万:wan->mo del-wrong
daigong	大宫	9853	大:da->dai del-wrong
muse	姆塞	9848	塞:sai->se del-wrong
tuxin	图寻	9844	寻:xun->xin del-wrong
yidailiwen	意大利文	9839	大:da->dai del-wrong
shijue	石角	9837	角:jiao->jue del-wrong
feipangshuai	肥胖率	9833	率:lv->shuai del-wrong
liangbaiduomo	两百多万	9827	万:wan->mo del-wrong
yidaipai	一大排	9827	大:da->dai del-wrong
zhuanbao	传报	9818	传:chuan->zhuan del-wrong
daigaimao	大盖帽	9802	大:da->dai del-wrong
luseen	卢塞恩	9802	塞:sai->se del-wrong
zhuancuo	传错	9795	传:chuan->zhuan del-wrong
daishan	大扇	9795	大:da->dai del-wrong
hanhai	寒咳	9795	咳:ke->hai del-wrong
manju	埋距	9795	埋:mai->man del-wrong
monvzhuan	魔女传	9795	传:chuan->zhuan del-wrong
yehai	夜咳	9795	咳:ke->hai del-wrong
jiaokuaixuexiao	教会学校	9791	会:hui->kuai del-wrong
shiyumo	十余万	9787	万:wan->mo del-wrong
luose	罗塞	9744	塞:sai->se del-wrong
sanwumo	三五万	9742	万:wan->mo del-wrong
yuelawuti	月落乌啼	9742	落:luo->la del-wrong
bingsishuai	病死率	9738	率:lv->shuai del-wrong
chunjiewankuai	春节晚会	9731	会:hui->kuai del-wrong
daigou	大沟	9730	大:da->dai del-wrong
bidaiyuli	弊大于利	9723	大:da->dai del-wrong
daimeisha	大梅沙	9723	大:da->dai del-wrong
daizhuanwan	大转弯	9723	大:da->dai del-wrong
lajiutian	落九天	9723	落:luo->la del-wrong
selaxi	塞拉西	9695	塞:sai->se del-wrong
duomoming	多万名	9693	万:wan->mo del-wrong
daixian	大线	9683	大:da->dai del-wrong
mobu	万部	9678	万:wan->mo del-wrong
bankuaike	班会课	9667	会:hui->kuai del-wrong
dailanmao	大懒猫	9667	大:da->dai del-wrong
jiaoyangshihuo	骄阳似火	9667	似:shi->si REVERSED del-prim
lawu	落屋	9667	落:luo->la del-wrong
moxiao	没销	9667	没:mei->mo del-wrong
mochutou	万出头	9667	万:wan->mo del-wrong
qingxiejue	倾斜角	9663	角:jiao->jue del-wrong
sanmowuqian	三万五千	9659	万:wan->mo del-wrong
yuezhe	乐者	9658	乐:le->yue del-wrong
dinggankun	定乾坤	9657	乾:qian->gan del-wrong
sibaiduomo	四百多万	9657	万:wan->mo del-wrong
sandaijilv	三大纪律	9652	大:da->dai del-wrong
ladai	落袋	9643	落:luo->la del-wrong
xianman	先埋	9643	埋:mai->man del-wrong
seta	塞塔	9619	塞:sai->se del-wrong
daifeiyue	大飞跃	9618	大:da->dai del-wrong
duseer	杜塞尔	9612	塞:sai->se del-wrong
daijin	大津	9603	大:da->dai del-wrong
zhuisikuai	追思会	9599	会:hui->kuai del-wrong
jiqianjimo	几千几万	9592	万:wan->mo del-wrong
daibaikequanshu	大百科全书	9590	大:da->dai del-wrong
daiyuncun	大运村	9578	大:da->dai del-wrong
shenmanzai	深埋在	9578	埋:mai->man del-wrong
yinjue	银角	9578	角:jiao->jue del-wrong
shajue	沙角	9567	角:jiao->jue del-wrong
xuanbei	旋臂	9560	臂:bi->bei del-wrong
juedidai	绝地大	9536	大:da->dai del-wrong
daitiane	大天鹅	9535	大:da->dai del-wrong
juyue	菊乐	9533	乐:le->yue del-wrong
liangmozuoyou	两万左右	9533	万:wan->mo del-wrong
mosheng	没省	9533	没:mei->mo del-wrong
moyida	没一搭	9533	没:mei->mo del-wrong
mengtoudaishui	蒙头大睡	9533	大:da->dai del-wrong
shuangma	霜抹	9533	抹:mo->ma del-wrong
zhongxianguangming	重见光明	9531	见:jian->xian del-wrong
hechuxin	何处寻	9531	寻:xun->xin del-wrong
wudaihu	五大湖	9526	大:da->dai del-wrong
pianzao	便遭	9513	便:bian->pian del-wrong
ershisimo	二十四万	9509	万:wan->mo del-wrong
fenshuai	分率	9508	率:lv->shuai del-wrong
aqi	呵气	9496	呵:he->a del-wrong
daishiye	大视野	9496	大:da->dai del-wrong
mangu	埋骨	9494	埋:mai->man del-wrong
tongmocheng	统万城	9483	万:wan->mo del-wrong
aisekesi	艾塞克斯	9474	塞:sai->se del-wrong
daidongqu	大东区	9463	大:da->dai del-wrong
daiying	大鹰	9458	大:da->dai del-wrong
yuediao	乐调	9458	乐:le->yue del-wrong
yuetiao	乐调	9458	乐:le->yue del-wrong
yuecibubi	乐此不彼	9449	乐:le->yue del-wrong
shuoyiqiandaoyimo	说一千道一万	9449	万:wan->mo del-wrong
fudai	辅大	9445	大:da->dai del-wrong
bupamochaishao	不怕没柴烧	9444	没:mei->mo del-wrong
jijue	几角	9444	角:jiao->jue del-wrong
liumoduo	六万多	9444	万:wan->mo del-wrong
shatangjie	沙糖桔	9444	桔:ju->jie del-wrong
moli	万例	9433	万:wan->mo del-wrong
pianyao	便邀	9427	便:bian->pian del-wrong
moduotiao	万多条	9425	万:wan->mo del-wrong
daiqiuchang	大球场	9424	大:da->dai del-wrong
daixieshuai	代谢率	9424	率:lv->shuai del-wrong
fudejue	佛得角	9416	角:jiao->jue del-wrong
selina	塞丽娜	9410	塞:sai->se del-wrong
yunhuo	蕴和	9409	和:he->huo del-wrong
chuxishuai	出席率	9402	率:lv->shuai del-wrong
seni	塞尼	9401	塞:sai->se del-wrong
dianjue	点角	9392	角:jiao->jue del-wrong
huokongjie	和空姐	9392	和:he->huo del-wrong
maqi	抹起	9392	抹:mo->ma del-wrong
sikuai	死会	9392	会:hui->kuai del-wrong
zhegongdai	浙工大	9392	大:da->dai del-wrong
yimoliang	一万两	9388	万:wan->mo del-wrong
moxian	万县	9385	万:wan->mo del-wrong
anse	安塞	9377	塞:sai->se del-wrong
manru	埋入	9372	埋:mai->man del-wrong
daixiang	大响	9370	大:da->dai del-wrong
huodaihuoxiao	或大或小	9365	大:da->dai del-wrong
diaolazai	掉落在	9350	落:luo->la del-wrong
zhihaishui	止咳水	9349	咳:ke->hai del-wrong
feiguodai	非国大	9335	大:da->dai del-wrong
kuaimeng	会盟	9335	会:hui->kuai del-wrong
daiyuan	大园	9324	大:da->dai del-wrong
aoseti	奥塞梯	9315	塞:sai->se del-wrong
liuxingyue	流行乐	9312	乐:le->yue del-wrong
daiding	大鼎	9294	大:da->dai del-wrong
daiku	大库	9294	大:da->dai del-wrong
daixian	大险	9291	大:da->dai del-wrong
fenshiliangjue	分饰两角	9288	角:jiao->jue del-wrong
daixian	大贤	9282	大:da->dai del-wrong
yimoming	一万名	9268	万:wan->mo del-wrong
yanjiangkuai	演讲会	9266	会:hui->kuai del-wrong
jiumoge	九万个	9264	万:wan->mo del-wrong
daijiao	大蕉	9260	大:da->dai del-wrong
daitimu	大题目	9242	大:da->dai del-wrong
dima	底抹	9242	抹:mo->ma del-wrong
liangma	两抹	9242	抹:mo->ma del-wrong
modao	万刀	9242	万:wan->mo del-wrong
shiquandaibu	十全大补	9242	大:da->dai del-wrong
yijiaojiukuai	一教就会	9242	会:hui->kuai del-wrong
zuima	嘴抹	9242	抹:mo->ma del-wrong
daicidian	大辞典	9230	大:da->dai del-wrong
juezhui	角锥	9230	角:jiao->jue del-wrong
ermowuqianli	二万五千里	9224	万:wan->mo del-wrong
bamoduo	八万多	9216	万:wan->mo del-wrong
daishanzi	大山子	9216	大:da->dai del-wrong
mingjue	明角	9216	角:jiao->jue del-wrong
aikesete	埃克塞特	9215	塞:sai->se del-wrong
daizhuanzhe	大转折	9201	大:da->dai del-wrong
wanjue	玩角	9201	角:jiao->jue del-wrong
daishiba	大石坝	9197	大:da->dai del-wrong
shiqimo	十七万	9195	万:wan->mo del-wrong
juechuan	角川	9186	角:jiao->jue del-wrong
daizhongzhuan	大中专	9185	大:da->dai del-wrong
mogongqing	万公顷	9185	万:wan->mo del-wrong
daibagong	大罢工	9184	大:da->dai del-wrong
shiwudai	十五大	9178	大:da->dai del-wrong
juema	角马	9175	角:jiao->jue del-wrong
chaodaiguimo	超大规模	9164	大:da->dai del-wrong
pipinghuozi	批评和自	9155	和:he->huo del-wrong
lirunshuai	利润率	9134	率:lv->shuai del-wrong
dainanrenzhuyi	大男人主义	9121	大:da->dai del-wrong
shuaizei	率贼	9121	率:lv->shuai del-wrong
yaobei	摇臂	9112	臂:bi->bei del-wrong
meisedesi	梅塞德斯	9106	塞:sai->se del-wrong
zhuanqi	传起	9094	传:chuan->zhuan del-wrong
shuaizhi	率值	9087	率:lv->shuai del-wrong
jiaoyukuai	教育会	9085	会:hui->kuai del-wrong
chunjue	唇角	9084	角:jiao->jue del-wrong
yimojin	一万斤	9084	万:wan->mo del-wrong
buguangkuai	不光会	9083	会:hui->kuai del-wrong
daifuyuan	大福源	9083	大:da->dai del-wrong
ershijimo	二十几万	9083	万:wan->mo del-wrong
hualashuijia	花落谁家	9083	落:luo->la del-wrong
kuanghai	狂咳	9083	咳:ke->hai del-wrong
modie	没爹	9083	没:mei->mo del-wrong
yingmikuai	影迷会	9083	会:hui->kuai del-wrong
yuanyie	愿意哦	9083	哦:o->e del-wrong
zhuyue	住乐	9083	乐:le->yue del-wrong
sanla	伞落	9064	落:luo->la del-wrong
jinxinkuai	浸信会	9060	会:hui->kuai del-wrong
shuaitong	率同	9048	率:lv->shuai del-wrong
moweiwang	万维网	9043	万:wan->mo del-wrong
dainanshan	大南山	9014	大:da->dai del-wrong
duihuakuai	对话会	9012	会:hui->kuai del-wrong
shibaishuai	失败率	9012	率:lv->shuai del-wrong
shineiyue	室内乐	9012	乐:le->yue del-wrong
shuzhuan	数传	9009	传:chuan->zhuan del-wrong
shiwandaishan	十万大山	9006	大:da->dai del-wrong
mofumokai	万夫莫开	8990	万:wan->mo del-wrong
wubaiduomo	五百多万	8990	万:wan->mo del-wrong
fanzhishuai	繁殖率	8974	率:lv->shuai del-wrong
simoren	四万人	8974	万:wan->mo del-wrong
seli	塞利	8968	塞:sai->se del-wrong
bianweikuai	编委会	8959	会:hui->kuai del-wrong
daidaishu	大袋鼠	8955	大:da->dai del-wrong
dailan	大篮	8942	大:da->dai del-wrong
hulapingyang	虎落平阳	8942	落:luo->la del-wrong
mingshengdaizhen	名声大振	8931	大:da->dai del-wrong
jizhuan	籍传	8930	传:chuan->zhuan del-wrong
lipian	利便	8930	便:bian->pian del-wrong
nvyue	女乐	8914	乐:le->yue del-wrong
zhuanfu	传腹	8913	传:chuan->zhuan del-wrong
chuanlaizhuanqu	传来传去	8913	传:chuan->zhuan del-wrong
zhuanlaichuanqu	传来传去	8913	传:chuan->zhuan del-wrong
zhuanlaizhuanqu	传来传去	8913	传:chuan->zhuan del-wrong
jiangman	讲埋	8913	埋:mai->man del-wrong
monahuishi	没那回事	8913	没:mei->mo del-wrong
nongzhuangdanma	浓妆淡抹	8913	抹:mo->ma del-wrong
simokuai	四万块	8913	万:wan->mo del-wrong
pengzhangshuai	膨胀率	8907	率:lv->shuai del-wrong
youyuequ	游乐区	8905	乐:le->yue del-wrong
daidie	大叠	8895	大:da->dai del-wrong
shigushuai	事故率	8893	率:lv->shuai del-wrong
duomodun	多万吨	8890	万:wan->mo del-wrong
jigeshuai	及格率	8890	率:lv->shuai del-wrong
qingkongmoli	晴空万里	8887	万:wan->mo del-wrong
lvdai	旅大	8885	大:da->dai del-wrong
moduozhi	万多只	8864	万:wan->mo del-wrong
qishiwumo	七十五万	8864	万:wan->mo del-wrong
tongqikuai	通气会	8864	会:hui->kuai del-wrong
sejinlai	塞进来	8848	塞:sai->se del-wrong
wujuexing	五角形	8826	角:jiao->jue del-wrong
shuaizhu	率逐	8814	率:lv->shuai del-wrong
gaoma	膏抹	8812	抹:mo->ma del-wrong
zhenshi	真似	8812	似:shi->si REVERSED del-prim
hese	赫塞	8807	塞:sai->se del-wrong
daizuo	大座	8801	大:da->dai del-wrong
gongxianshuai	贡献率	8778	率:lv->shuai del-wrong
mingshengdaizao	名声大噪	8777	大:da->dai del-wrong
changxianwenti	常见问题	8776	见:jian->xian del-wrong
dailiushi	大流士	8760	大:da->dai del-wrong
daiwan	大宛	8757	大:da->dai del-wrong
daijian	大间	8755	大:da->dai del-wrong
daipiancha	大偏差	8755	大:da->dai del-wrong
daiwu	大午	8750	大:da->dai del-wrong
zhulayupan	珠落玉盘	8750	落:luo->la del-wrong
jishuai	即率	8749	率:lv->shuai del-wrong
hongjue	红角	8743	角:jiao->jue del-wrong
seneijia	塞内加	8742	塞:sai->se del-wrong
xiaoyue	笑乐	8741	乐:le->yue del-wrong
daipaichang	大排场	8731	大:da->dai del-wrong
daipaidang	大排挡	8731	大:da->dai del-wrong
daiyugang	大鱼缸	8731	大:da->dai del-wrong
gongyue	共乐	8731	乐:le->yue del-wrong
huanhuanleyue	欢欢乐乐	8731	乐:le->yue del-wrong
jiangma	酱抹	8731	抹:mo->ma del-wrong
